taxonID,family,genericName,specificEpithet,taxonRank,infraspecificEpithet,scientificNameAuthorship,scientificName,kingdom
632,Cruciferae,Thlaspi,arvense,species,,L.,Thlaspi arvense L.,Plantae
633,Cruciferae,Thlaspi,perfoliatum,species,,L.,Thlaspi perfoliatum L.,Plantae
634,Cruciferae,Thlaspi,caerulescens,species,,J. Presl & C. Presl,Thlaspi caerulescens J. Presl & C. Presl,Plantae
635,Cruciferae,Aethionema,marginatum,species,,(Lapeyr.) Montemurro,Aethionema marginatum (Lapeyr.) Montemurro,Plantae
636,Cruciferae,Aethionema,monospermum,species,,R. Br.,Aethionema monospermum R. Br.,Plantae
637,Cruciferae,Teesdaliopsis,conferta,species,,(Lag.) Rothm.,Teesdaliopsis conferta (Lag.) Rothm.,Plantae
638,Cruciferae,Iberis,ciliata,species,,All.,Iberis ciliata All.,Plantae
639,Cruciferae,Iberis,ciliata,subsp.,contracta,(Pers.) Moreno Monogr. Inst.Piren. Ecol. 4: 291 (1988),Iberis ciliata subsp. contracta (Pers.) Moreno Monogr. Inst.Piren. Ecol. 4: 291 (1988),Plantae
640,Cruciferae,Iberis,procumbens,species,,Lange,Iberis procumbens Lange,Plantae
641,Cruciferae,Iberis,procumbens,subsp.,procumbens,Lange,Iberis procumbens Lange subsp. procumbens,Plantae
642,Cruciferae,Biscutella,valentina,species,,(Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood,Plantae
643,Cruciferae,Biscutella,valentina,subsp.,valentina,(Loefl. ex L.) Heywood,Biscutella valentina (Loefl. ex L.) Heywood subsp. valentina,Plantae
644,Cruciferae,Biscutella,valentina,var.,laevigata,(L.) Grau & Klingenberg,Biscutella valentina var. laevigata (L.) Grau & Klingenberg,Plantae
645,Cruciferae,Biscutella,valentina,subsp.,pyrenaica,(A. Huet) Grau & Klingenberg,Biscutella valentina subsp. pyrenaica (A. Huet) Grau & Klingenberg,Plantae
646,Cruciferae,Lepidium,campestre,species,,(L.) R. Br.,Lepidium campestre (L.) R. Br.,Plantae
647,Cruciferae,Lepidium,villarsii,species,,Gren. & Godr.,Lepidium villarsii Gren. & Godr.,Plantae
648,Cruciferae,Lepidium,villarsii,subsp.,villarsii,Gren. & Godr.,Lepidium villarsii Gren. & Godr. subsp. villarsii,Plantae
649,Cruciferae,Lepidium,heterophyllum,species,,Benth.,Lepidium heterophyllum Benth.,Plantae
650,Cruciferae,Lepidium,sativum,species,,L.,Lepidium sativum L.,Plantae
651,Cruciferae,Lepidium,virginicum,species,,L.,Lepidium virginicum L.,Plantae
652,Cruciferae,Lepidium,bonariense,species,,L.,Lepidium bonariense L.,Plantae
653,Cruciferae,Lepidium,perfoliatum,species,,L.,Lepidium perfoliatum L.,Plantae
654,Cruciferae,Lepidium,latifolium,species,,L.,Lepidium latifolium L.,Plantae
655,Cruciferae,Cardaria,draba,subsp.,draba,(L.) Desv.,Cardaria draba (L.) Desv. subsp. draba,Plantae
656,Cruciferae,Coronopus,squamatus,species,,(Forssk.) Asch.,Coronopus squamatus (Forssk.) Asch.,Plantae
657,Cruciferae,Coronopus,didymus,species,,(L.) Sm.,Coronopus didymus (L.) Sm.,Plantae
658,Cruciferae,Conringia,orientalis,species,,(L.) Dumort.,Conringia orientalis (L.) Dumort.,Plantae
659,Cruciferae,Diplotaxis,muralis,subsp.,muralis,(L.) DC.,Diplotaxis muralis (L.) DC. subsp. muralis,Plantae
660,Cruciferae,Diplotaxis,viminea,species,,(L.) DC.,Diplotaxis viminea (L.) DC.,Plantae
661,Cruciferae,Diplotaxis,catholica,species,,(L.) DC.,Diplotaxis catholica (L.) DC.,Plantae
662,Cruciferae,Brassica,nigra,species,,(L.) W.D.J. Koch,Brassica nigra (L.) W.D.J. Koch,Plantae
663,Cruciferae,Brassica,napus,species,,L.,Brassica napus L.,Plantae
664,Cruciferae,Brassica,barrelieri,species,,(L.) Janka,Brassica barrelieri (L.) Janka,Plantae
665,Cruciferae,Sinapis,arvensis,species,,L.,Sinapis arvensis L.,Plantae
666,Cruciferae,Sinapis,flexuosa,species,,Poir.,Sinapis flexuosa Poir.,Plantae
667,Cruciferae,Eruca,vesicaria,species,,(L.) Cav.,Eruca vesicaria (L.) Cav.,Plantae
668,Cruciferae,Erucastrum,nasturtiifolium,species,,(Poir.) O.E. Schulz,Erucastrum nasturtiifolium (Poir.) O.E. Schulz,Plantae
669,Cruciferae,Erucastrum,nasturtiifolium,subsp.,nasturtiifolium,(Poir.) O.E. Schulz,Erucastrum nasturtiifolium (Poir.) O.E. Schulz subsp. nasturtiifolium,Plantae
670,Cruciferae,Hirschfeldia,incana,species,,(L.) Lagr.-Foss.,Hirschfeldia incana (L.) Lagr.-Foss.,Plantae
671,Cruciferae,Coincya,monensis,species,,(L.) Greuter & Burdet,Coincya monensis (L.) Greuter & Burdet,Plantae
672,Cruciferae,Coincya,monensis,subsp.,puberula,(Pau) Leadlay,Coincya monensis subsp. puberula (Pau) Leadlay,Plantae
673,Cruciferae,Coincya,monensis,subsp.,cheiranthos,"(Vill.) Aedo, Leadlay & Muñoz Garm.","Coincya monensis subsp. cheiranthos (Vill.) Aedo, Leadlay & Muñoz Garm.",Plantae
674,Cruciferae,Coincya,monensis,var.,setigera,(J. Gay ex Lange) Leadlay,Coincya monensis var. setigera (J. Gay ex Lange) Leadlay,Plantae
675,Cruciferae,Cakile,maritima,species,,Scop.,Cakile maritima Scop.,Plantae
676,Cruciferae,Cakile,maritima,subsp.,integrifolia,(Hornem.) Greuter & Burdet,Cakile maritima subsp. integrifolia (Hornem.) Greuter & Burdet,Plantae
677,Cruciferae,Rapistrum,rugosum,species,,(L.) All.,Rapistrum rugosum (L.) All.,Plantae
678,Cruciferae,Rapistrum,rugosum,subsp.,rugosum,(L.) All.,Rapistrum rugosum (L.) All. subsp. rugosum,Plantae
679,Cruciferae,Crambe,hispanica,species,,L.,Crambe hispanica L.,Plantae
680,Cruciferae,Calepina,irregularis,species,,"(Asso) Thell.,","Calepina irregularis (Asso) Thell.,",Plantae
681,Cruciferae,Raphanus,raphanistrum,species,,L.,Raphanus raphanistrum L.,Plantae
682,Cruciferae,Raphanus,raphanistrum,subsp.,raphanistrum,L.,Raphanus raphanistrum L. subsp. raphanistrum,Plantae
683,Cruciferae,Raphanus,raphanistrum,subsp.,landra,(Moretti ex DC.) Bonnier & Layens,Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens,Plantae
684,Cruciferae,Raphanus,sativus,species,,L.,Raphanus sativus L.,Plantae
685,Resedaceae,Reseda,luteola,species,,L.,Reseda luteola L.,Plantae
686,Resedaceae,Reseda,luteola,var.,gussonei,(Boiss. & Reut.) Müll. Arg.,Reseda luteola var. gussonei (Boiss. & Reut.) Müll. Arg.,Plantae
687,Resedaceae,Reseda,luteola,var.,luteola,L.,Reseda luteola L. var. luteola,Plantae
688,Resedaceae,Reseda,lutea,species,,L.,Reseda lutea L.,Plantae
689,Resedaceae,Reseda,lutea,subsp.,lutea,L.,Reseda lutea L. subsp. lutea,Plantae
690,Resedaceae,Reseda,media,species,,Lag.,Reseda media Lag.,Plantae
691,Resedaceae,Sesamoides,minor,species,,(Lange) Kuntze,Sesamoides minor (Lange) Kuntze,Plantae
692,Resedaceae,Sesamoides,purpurascens,species,,(L.) G. López,Sesamoides purpurascens (L.) G. López,Plantae
693,Resedaceae,Sesamoides,suffruticosa,species,,(Lange) Kuntze,Sesamoides suffruticosa (Lange) Kuntze,Plantae
694,Ericaceae,Erica,erigena,species,,R. Ross,Erica erigena R. Ross,Plantae
695,Ericaceae,Erica,ciliaris,species,,Loefl. ex L.,Erica ciliaris Loefl. ex L.,Plantae
696,Ericaceae,Erica,tetralix,species,,L.,Erica tetralix L.,Plantae
697,Ericaceae,Erica,mackaiana,species,,Bab.,Erica mackaiana Bab.,Plantae
698,Ericaceae,Erica,cinerea,species,,L.,Erica cinerea L.,Plantae
699,Ericaceae,Erica,australis,species,,L.,Erica australis L.,Plantae
700,Ericaceae,Erica,umbellata,species,,Loefl. ex L.,Erica umbellata Loefl. ex L.,Plantae
701,Ericaceae,Erica,vagans,species,,L.,Erica vagans L.,Plantae
702,Ericaceae,Erica,arborea,species,,L.,Erica arborea L.,Plantae
703,Ericaceae,Erica,scoparia,subsp.,scoparia,L.,Erica scoparia L. subsp. scoparia,Plantae
704,Ericaceae,Calluna,vulgaris,species,,(L.) Hull,Calluna vulgaris (L.) Hull,Plantae
705,Ericaceae,Calluna,sagittifolia,var.,hirsuta,Gray,Calluna sagittifolia var. hirsuta Gray,Plantae
706,Ericaceae,Daboecia,cantabrica,species,,(thuds.) K. Koch,Daboecia cantabrica (thuds.) K. Koch,Plantae
707,Ericaceae,Arbutus,unedo,species,,L.,Arbutus unedo L.,Plantae
708,Ericaceae,Vaccinium,myrtillus,species,,L.,Vaccinium myrtillus L.,Plantae
709,Ericaceae,Vaccinium,uliginosum,species,,L.,Vaccinium uliginosum L.,Plantae
710,Empetraceae,Corema,album,species,,(L.) D. Don,Corema album (L.) D. Don,Plantae
711,Pyrolaceae,Pyrola,minor,species,,L.,Pyrola minor L.,Plantae
712,Monotropaceae,Monotropa,hypopitys,species,,L.,Monotropa hypopitys L.,Plantae
713,Primulaceae,Primula,elatior,species,,(L.) L.,Primula elatior (L.) L.,Plantae
714,Primulaceae,Primula,elatior,subsp.,elatior,(L.) L.,Primula elatior (L.) L. subsp. elatior,Plantae
715,Primulaceae,Primula,elatior,subsp.,intricata,(Gren. & Godr.) Widmer,Primula elatior subsp. intricata (Gren. & Godr.) Widmer,Plantae
716,Primulaceae,Primula,veris,species,,L.,Primula veris L.,Plantae
717,Primulaceae,Primula,veris,subsp.,veris,L.,Primula veris L. subsp. veris,Plantae
718,Primulaceae,Primula,acaulis,species,,(L.) L.,Primula acaulis (L.) L.,Plantae
719,Primulaceae,Primula,acaulis,subsp.,acaulis,(L.) L.,Primula acaulis (L.) L. subsp. acaulis,Plantae
720,Primulaceae,Primula,perreiniana,species,,Flüggé,Primula perreiniana Flüggé,Plantae
721,Primulaceae,Lysimachia,nemorum,species,,L.,Lysimachia nemorum L.,Plantae
722,Primulaceae,Lysimachia,vulgaris,species,,L.,Lysimachia vulgaris L.,Plantae
723,Primulaceae,Asterolinon,linum-stellatum,species,,(L.) Duby,Asterolinon linum-stellatum (L.) Duby,Plantae
724,Primulaceae,Glaux,maritima,species,,L.,Glaux maritima L.,Plantae
725,Primulaceae,Centunculus,minimus,species,,L.,Centunculus minimus L.,Plantae
726,Primulaceae,Anagallis,tenella,species,,(L.) L.,Anagallis tenella (L.) L.,Plantae
727,Primulaceae,Anagallis,arvensis,species,,L.,Anagallis arvensis L.,Plantae
728,Primulaceae,Anagallis,foemina,species,,Mill.,Anagallis foemina Mill.,Plantae
729,Primulaceae,Anagallis,monelli,species,,L.,Anagallis monelli L.,Plantae
730,Primulaceae,Samolus,valerandi,species,,L.,Samolus valerandi L.,Plantae
731,Droseraceae,Drosera,rotundifolia,species,,L.,Drosera rotundifolia L.,Plantae
732,Droseraceae,Drosera,intermedia,species,,Hayne,Drosera intermedia Hayne,Plantae
733,Hydrangeaceae,Philadelphus,coronarius,species,,L.,Philadelphus coronarius L.,Plantae
734,Grossulariaceae,Ribes,sanguineum,species,,Pursh,Ribes sanguineum Pursh,Plantae
735,Grossulariaceae,Ribes,nigrum,species,,L.,Ribes nigrum L.,Plantae
736,Grossulariaceae,Ribes,uva-crispa,species,,L.,Ribes uva-crispa L.,Plantae
737,Grossulariaceae,Ribes,petraeum,species,,Wulfen,Ribes petraeum Wulfen,Plantae
738,Grossulariaceae,Escallonia,rubra,species,,(Ruiz & Pav.) Pers.,Escallonia rubra (Ruiz & Pav.) Pers.,Plantae
739,Crassulaceae,Crassula,tillaea,species,,Lest.-Garl.,Crassula tillaea Lest.-Garl.,Plantae
740,Crassulaceae,Umbilicus,rupestris,species,,(Salisb.) Dandy,Umbilicus rupestris (Salisb.) Dandy,Plantae
741,Crassulaceae,Sempervivum,tectorum,species,,L.,Sempervivum tectorum L.,Plantae
742,Crassulaceae,Sempervivum,vicentei,species,,Pau,Sempervivum vicentei Pau,Plantae
743,Crassulaceae,Aeonium,arboreum,species,,(L.) Webb & Berthel.,Aeonium arboreum (L.) Webb & Berthel.,Plantae
744,Crassulaceae,Sedum,acre,species,,L.,Sedum acre L.,Plantae
745,Crassulaceae,Sedum,anglicum,species,,Huds.,Sedum anglicum Huds.,Plantae
746,Crassulaceae,Sedum,arenarium,species,,Brot.,Sedum arenarium Brot.,Plantae
747,Crassulaceae,Sedum,album,species,,L.,Sedum album L.,Plantae
748,Crassulaceae,Sedum,dasyphyllum,species,,L.,Sedum dasyphyllum L.,Plantae
749,Crassulaceae,Sedum,dasyphyllum,subsp.,dasyphyllum,L.,Sedum dasyphyllum L. subsp. dasyphyllum,Plantae
750,Crassulaceae,Sedum,dasyphyllum,subsp.,glanduliferum,(Guss.) Nyman,Sedum dasyphyllum subsp. glanduliferum (Guss.) Nyman,Plantae
751,Crassulaceae,Sedum,hirsutum,species,,All.,Sedum hirsutum All.,Plantae
752,Crassulaceae,Sedum,hirsutum,subsp.,hirsutum,All.,Sedum hirsutum All. subsp. hirsutum,Plantae
753,Crassulaceae,Sedum,andegavense,species,,(DC.) Desv.,Sedum andegavense (DC.) Desv.,Plantae
754,Crassulaceae,Sedum,brevifolium,species,,DC.,Sedum brevifolium DC.,Plantae
755,Crassulaceae,Sedum,candollei,species,,Raym.-Hamet,Sedum candollei Raym.-Hamet,Plantae
756,Crassulaceae,Sedum,pedicellatum,species,,Boiss. & Reut.,Sedum pedicellatum Boiss. & Reut.,Plantae
757,Crassulaceae,Sedum,pedicellatum,subsp.,lusitanicum,(Willk. ex Mariz) M. Laínz,Sedum pedicellatum subsp. lusitanicum (Willk. ex Mariz) M. Laínz,Plantae
758,Crassulaceae,Sedum,amplexicaule,species,,DC.,Sedum amplexicaule DC.,Plantae
759,Crassulaceae,Sedum,amplexicaule,subsp.,amplexicaule,DC.,Sedum amplexicaule DC. subsp. amplexicaule,Plantae
760,Crassulaceae,Sedum,forsterianum,species,,Sm.,Sedum forsterianum Sm.,Plantae
761,Crassulaceae,Sedum,pruinatum,species,,Brot.,Sedum pruinatum Brot.,Plantae
762,Crassulaceae,Sedum,sediforme,species,,(Jacq.) Pau,Sedum sediforme (Jacq.) Pau,Plantae
763,Crassulaceae,Sedum,maireanum,species,,Sennen,Sedum maireanum Sennen,Plantae
764,Saxifragaceae,Saxifraga,lepismigena,species,,Planellas,Saxifraga lepismigena Planellas,Plantae
765,Saxifragaceae,Saxifraga,stellaris,species,,L.,Saxifraga stellaris L.,Plantae
766,Saxifragaceae,Saxifraga,hirsuta,species,,L.,Saxifraga hirsuta L.,Plantae
767,Saxifragaceae,Saxifraga,hirsuta,subsp.,hirsuta,L.,Saxifraga hirsuta L. subsp. hirsuta,Plantae
768,Saxifragaceae,Saxifraga,spathularis,species,,Brot.,Saxifraga spathularis Brot.,Plantae
769,Saxifragaceae,Saxifraga,paniculata,species,,Mill.,Saxifraga paniculata Mill.,Plantae
770,Saxifragaceae,Saxifraga,granulata,species,,L.,Saxifraga granulata L.,Plantae
771,Saxifragaceae,Saxifraga,fragosoi,species,,Sennen,Saxifraga fragosoi Sennen,Plantae
772,Saxifragaceae,Saxifraga,trifurcata,species,,Schrad.,Saxifraga trifurcata Schrad.,Plantae
773,Saxifragaceae,Saxifraga,pentadactylis,species,,Lapeyr.,Saxifraga pentadactylis Lapeyr.,Plantae
774,Saxifragaceae,Saxifraga,pentadactylis,subsp.,willkommiana,(Boiss. ex Willk.) Rivas Mart.,Saxifraga pentadactylis subsp. willkommiana (Boiss. ex Willk.) Rivas Mart.,Plantae
775,Saxifragaceae,Saxifraga,tridactylites,species,,L.,Saxifraga tridactylites L.,Plantae
776,Saxifragaceae,Chrysosplenium,oppositifolium,species,,L.,Chrysosplenium oppositifolium L.,Plantae
777,Saxifragaceae,Parnassia,palustris,species,,L.,Parnassia palustris L.,Plantae
778,Rosaceae,Spiraea,hypericifolia,subsp.,obovata,(Waldst. & Kit. ex Willd.) H. Huber,Spiraea hypericifolia subsp. obovata (Waldst. & Kit. ex Willd.) H. Huber,Plantae
779,Rosaceae,Physocarpus,opulifolius,species,,(L.) Maxim.,Physocarpus opulifolius (L.) Maxim.,Plantae
780,Rosaceae,Rubus,idaeus,species,,L.,Rubus idaeus L.,Plantae
781,Rosaceae,Rubus,sampaioanus,species,,Sudre ex Samp.,Rubus sampaioanus Sudre ex Samp.,Plantae
782,Rosaceae,Rubus,laciniatus,species,,Willd.,Rubus laciniatus Willd.,Plantae
783,Rosaceae,Rubus,ulmifolius,species,,Schott,Rubus ulmifolius Schott,Plantae
784,Rosaceae,Rubus,ulmifolius,var.,ulmifolius,Schott,Rubus ulmifolius Schott var. ulmifolius,Plantae
785,Rosaceae,Rubus,praecox,species,,Bertol.,Rubus praecox Bertol.,Plantae
786,Rosaceae,Rubus,vigoi,species,,"R. Roselló, Peris & Stübing","Rubus vigoi R. Roselló, Peris & Stübing",Plantae
787,Rosaceae,Rubus,castellarnaui,species,,Pau,Rubus castellarnaui Pau,Plantae
788,Rosaceae,Rubus,vestitus,species,,Weihe,Rubus vestitus Weihe,Plantae
789,Rosaceae,Rubus,galloecicus,species,,Pau,Rubus galloecicus Pau,Plantae
790,Rosaceae,Rubus,vagabundus,species,,Samp.,Rubus vagabundus Samp.,Plantae
791,Rosaceae,Rubus,henriquesii,species,,Samp.,Rubus henriquesii Samp.,Plantae
792,Rosaceae,Rubus,peratticus,species,,Samp.,Rubus peratticus Samp.,Plantae
793,Rosaceae,Rubus,lucensis,species,,H.E. Weber & Monasterio-Huelin,Rubus lucensis H.E. Weber & Monasterio-Huelin,Plantae
794,Rosaceae,Rubus,castroviejoi,species,,Monasterio-Huelin,Rubus castroviejoi Monasterio-Huelin,Plantae
795,Rosaceae,Rubus,cyclops,species,,Monasterio-Huelin,Rubus cyclops Monasterio-Huelin,Plantae
796,Rosaceae,Rubus,urbionicus,species,,Monasterio-Huelin,Rubus urbionicus Monasterio-Huelin,Plantae
797,Rosaceae,Rubus,lainzii,species,,H.E. Weber,Rubus lainzii H.E. Weber,Plantae
798,Rosaceae,Rubus,caesius,species,,L.,Rubus caesius L.,Plantae
799,Rosaceae,Filipendula,vulgaris,species,,Moench,Filipendula vulgaris Moench,Plantae
800,Rosaceae,Filipendula,ulmaria,species,,(L.) Maxim.,Filipendula ulmaria (L.) Maxim.,Plantae
801,Rosaceae,Geum,rivale,species,,L.,Geum rivale L.,Plantae
802,Rosaceae,Geum,sylvaticum,species,,Pourr.,Geum sylvaticum Pourr.,Plantae
803,Rosaceae,Geum,urbanum,species,,L.,Geum urbanum L.,Plantae
804,Rosaceae,Geum,hispidum,species,,Fr.,Geum hispidum Fr.,Plantae
805,Rosaceae,Fragaria,×,species,,(Weston) Duchesne ex Rozier,Fragaria × ananassa (Weston) Duchesne ex Rozier,Plantae
806,Rosaceae,Fragaria,vesca,subsp.,vesca,L.,Fragaria vesca L. subsp. vesca,Plantae
807,Rosaceae,Duchesnea,indica,species,,(Jacks.) Focke,Duchesnea indica (Jacks.) Focke,Plantae
808,Rosaceae,Potentilla,palustris,species,,(L.) Scop.,Potentilla palustris (L.) Scop.,Plantae
809,Rosaceae,Potentilla,rupestris,species,,L.,Potentilla rupestris L.,Plantae
810,Rosaceae,Potentilla,asturica,species,,Rothm.,Potentilla asturica Rothm.,Plantae
811,Rosaceae,Potentilla,neumanniana,species,,Rchb.,Potentilla neumanniana Rchb.,Plantae
812,Rosaceae,Potentilla,cinerea,species,,Chaix ex Vill.,Potentilla cinerea Chaix ex Vill.,Plantae
813,Rosaceae,Potentilla,erecta,species,,(L.) Raeusch.,Potentilla erecta (L.) Raeusch.,Plantae
814,Rosaceae,Potentilla,reptans,species,,L.,Potentilla reptans L.,Plantae
815,Rosaceae,Potentilla,montana,species,,Brot.,Potentilla montana Brot.,Plantae
816,Rosaceae,Potentilla,sterilis,species,,(L.) Garcke,Potentilla sterilis (L.) Garcke,Plantae
817,Rosaceae,Potentilla,micrantha,species,,Ramond ex DC.,Potentilla micrantha Ramond ex DC.,Plantae
818,Rosaceae,Rosa,sempervirens,species,,L.,Rosa sempervirens L.,Plantae
819,Rosaceae,Rosa,arvensis,species,,Huds.,Rosa arvensis Huds.,Plantae
820,Rosaceae,Rosa,pimpinellifolia,species,,L.,Rosa pimpinellifolia L.,Plantae
821,Rosaceae,Rosa,pimpinellifolia,var.,pimpinellifolia,L.,Rosa pimpinellifolia L. var. pimpinellifolia,Plantae
822,Rosaceae,Rosa,gallica,species,,L.,Rosa gallica L.,Plantae
823,Rosaceae,Rosa,stylosa,species,,Desv.,Rosa stylosa Desv.,Plantae
824,Rosaceae,Rosa,canina,species,,L.,Rosa canina L.,Plantae
825,Rosaceae,Rosa,canina,species,,L.,Rosa canina L.,Plantae
826,Rosaceae,Rosa,andegavensis,species,,Bastard,Rosa andegavensis Bastard,Plantae
827,Rosaceae,Rosa,squarrosa,species,,(A. Rau) Boreau,Rosa squarrosa (A. Rau) Boreau,Plantae
828,Rosaceae,Rosa,corymbifera,species,,Borkh.,Rosa corymbifera Borkh.,Plantae
829,Rosaceae,Rosa,deseglisei,species,,Boreau,Rosa deseglisei Boreau,Plantae
830,Rosaceae,Rosa,dumalis,species,,Bechst.,Rosa dumalis Bechst.,Plantae
831,Rosaceae,Rosa,vosagiaca,species,,N.H.F. Desp.,Rosa vosagiaca N.H.F. Desp.,Plantae
832,Rosaceae,Rosa,pouzinii,species,,Tratt.,Rosa pouzinii Tratt.,Plantae
833,Rosaceae,Rosa,tomentosa,species,,Sm.,Rosa tomentosa Sm.,Plantae
834,Rosaceae,Rosa,villosa,species,,L.,Rosa villosa L.,Plantae
835,Rosaceae,Rosa,micrantha,species,,Borrer ex Sm.,Rosa micrantha Borrer ex Sm.,Plantae
836,Rosaceae,Alchemilla,xanthochlora,species,,Rothm.,Alchemilla xanthochlora Rothm.,Plantae
837,Rosaceae,Alchemilla,coriacea,species,,Buser,Alchemilla coriacea Buser,Plantae
838,Rosaceae,Alchemilla,saxatilis,species,,Buser,Alchemilla saxatilis Buser,Plantae
839,Rosaceae,Aphanes,cornucopioides,species,,Lag.,Aphanes cornucopioides Lag.,Plantae
840,Rosaceae,Aphanes,arvensis,species,,L.,Aphanes arvensis L.,Plantae
841,Rosaceae,Aphanes,australis,species,,Rydb.,Aphanes australis Rydb.,Plantae
842,Rosaceae,Agrimonia,eupatoria,species,,L.,Agrimonia eupatoria L.,Plantae
843,Rosaceae,Agrimonia,eupatoria,subsp.,eupatoria,L.,Agrimonia eupatoria L. subsp. eupatoria,Plantae
844,Rosaceae,Agrimonia,procera,species,,Wallr.,Agrimonia procera Wallr.,Plantae
845,Rosaceae,Sanguisorba,officinalis,species,,L.,Sanguisorba officinalis L.,Plantae
846,Rosaceae,Sanguisorba,minor,species,,Scop.,Sanguisorba minor Scop.,Plantae
847,Rosaceae,Sanguisorba,minor,subsp.,minor,Scop.,Sanguisorba minor Scop. subsp. minor,Plantae
848,Rosaceae,Sanguisorba,minor,subsp.,balearica,(Bourg. ex Nyman) Muñoz Garm. & C. Navarro,Sanguisorba minor subsp. balearica (Bourg. ex Nyman) Muñoz Garm. & C. Navarro,Plantae
849,Rosaceae,Sanguisorba,verrucosa,species,,"(Link ex G. Don) Ces., Stirp. Ital. Rar. 2,","Sanguisorba verrucosa (Link ex G. Don) Ces., Stirp. Ital. Rar. 2,",Plantae
850,Rosaceae,Crataegus,monogyna,species,,Jacq.,Crataegus monogyna Jacq.,Plantae
851,Rosaceae,Sorbus,domestica,species,,L.,Sorbus domestica L.,Plantae
852,Rosaceae,Sorbus,aucuparia,species,,L.,Sorbus aucuparia L.,Plantae
853,Rosaceae,Sorbus,aria,species,,(L.) Crantz,Sorbus aria (L.) Crantz,Plantae
854,Rosaceae,Sorbus,torminalis,species,,(L.) Crantz,Sorbus torminalis (L.) Crantz,Plantae
855,Rosaceae,Amelanchier,ovalis,species,,Medik.,Amelanchier ovalis Medik.,Plantae
856,Rosaceae,Pyrus,cordata,species,,Desv.,Pyrus cordata Desv.,Plantae
857,Rosaceae,Malus,sylvestris,species,,(L.) Mill.,Malus sylvestris (L.) Mill.,Plantae
858,Rosaceae,Malus,domestica,species,,(Borkh.) Borkh.,Malus domestica (Borkh.) Borkh.,Plantae
859,Rosaceae,Prunus,spinosa,species,,L.,Prunus spinosa L.,Plantae
860,Rosaceae,Prunus,insititia,species,,L.,Prunus insititia L.,Plantae
861,Rosaceae,Prunus,dulcis,species,,(Mill.) D.A. Webb,Prunus dulcis (Mill.) D.A. Webb,Plantae
862,Rosaceae,Prunus,cerasus,species,,L.,Prunus cerasus L.,Plantae
863,Rosaceae,Prunus,avium,species,,L.,Prunus avium L.,Plantae
864,Rosaceae,Prunus,mahaleb,species,,L.,Prunus mahaleb L.,Plantae
865,Rosaceae,Prunus,padus,subsp.,padus,L.,Prunus padus L. subsp. padus,Plantae
866,Rosaceae,Prunus,lusitanica,subsp.,lusitanica,L.,Prunus lusitanica L. subsp. lusitanica,Plantae
867,Rosaceae,Prunus,laurocerasus,species,,L.,Prunus laurocerasus L.,Plantae
868,Leguminosae,Acacia,melanoxylon,species,,R. Br.,Acacia melanoxylon R. Br.,Plantae
869,Leguminosae,Acacia,longifolia,species,,(Andrews) Willd.,Acacia longifolia (Andrews) Willd.,Plantae
870,Leguminosae,Acacia,decurrens,species,,(J.C. Wendl.) Willd.,Acacia decurrens (J.C. Wendl.) Willd.,Plantae
871,Leguminosae,Acacia,dealbata,species,,Link,Acacia dealbata Link,Plantae
872,Leguminosae,Acacia,baileyana,species,,F. Muell.,Acacia baileyana F. Muell.,Plantae
873,Leguminosae,Acacia,retinodes,species,,Schltdl.,Acacia retinodes Schltdl.,Plantae
874,Leguminosae,Acacia,retinodes,var.,retinodes,Schltdl.,Acacia retinodes Schltdl. var. retinodes,Plantae
875,Leguminosae,Acacia,pycnantha,species,,Benth.,Acacia pycnantha Benth.,Plantae
876,Leguminosae,Genista,carpetana,species,,Lange,Genista carpetana Lange,Plantae
877,Leguminosae,Genista,hystrix,species,,Lange,Genista hystrix Lange,Plantae
878,Leguminosae,Genista,florida,species,,L.,Genista florida L.,Plantae
879,Leguminosae,Genista,obtusiramea,species,,J. Gay ex Spach,Genista obtusiramea J. Gay ex Spach,Plantae
880,Leguminosae,Genista,sanabrensis,species,,"Valdés Berm., Castrov. & Casaseca","Genista sanabrensis Valdés Berm., Castrov. & Casaseca",Plantae
881,Leguminosae,Genista,anglica,species,,L.,Genista anglica L.,Plantae
882,Leguminosae,Genista,ancistrocarpa,species,,Spach,Genista ancistrocarpa Spach,Plantae
883,Leguminosae,Genista,falcata,species,,Brot.,Genista falcata Brot.,Plantae
884,Leguminosae,Genista,berberidea,species,,Lange,Genista berberidea Lange,Plantae
885,Leguminosae,Genista,micrantha,species,,Gómez Ortega,Genista micrantha Gómez Ortega,Plantae
886,Leguminosae,Genista,triacanthos,species,,Brot.,Genista triacanthos Brot.,Plantae
887,Leguminosae,Echinospartum,ibericum,species,,"Rivas Mart., Sánchez-Mata & Sancho","Echinospartum ibericum Rivas Mart., Sánchez-Mata & Sancho",Plantae
888,Leguminosae,Pterospartum,tridentatum,species,,(L.) Willk.,Pterospartum tridentatum (L.) Willk.,Plantae
889,Leguminosae,Pterospartum,tridentatum,subsp.,tridentatum,(L.) Willk.,Pterospartum tridentatum (L.) Willk. subsp. tridentatum,Plantae
890,Leguminosae,Pterospartum,tridentatum,subsp.,cantabricum,(Spach) Talavera & P.E. Gibbs,Pterospartum tridentatum subsp. cantabricum (Spach) Talavera & P.E. Gibbs,Plantae
